Id,starttime,endtime,duration,logId
2026352035,2016-05-06 21:22:30,2016-05-07 06:02:30,08:40:00,11571001413
2026352035,2016-05-07 20:58:00,2016-05-08 06:25:00,09:27:00,11578350038
2026352035,2016-05-08 20:54:00,2016-05-09 06:09:00,09:15:00,11586309934
2026352035,2016-05-09 21:54:00,2016-05-10 04:13:00,06:19:00,11602073203
2026352035,2016-05-10 21:13:30,2016-05-11 06:25:30,09:12:00,11605330115
2026352035,2016-05-11 21:25:00,2016-05-12 05:29:00,08:04:00,11613084210
2320127002,2016-04-23 20:10:30,2016-04-23 21:18:30,01:08:00,11469474452
2347167796,2016-04-12 22:05:00,2016-04-13 06:55:00,08:50:00,11385457746
2347167796,2016-04-13 22:18:00,2016-04-14 06:26:00,08:08:00,11390804844
2347167796,2016-04-14 22:27:00,2016-04-15 06:50:00,08:23:00,11404834335
2347167796,2016-04-16 22:54:00,2016-04-17 08:55:00,10:01:00,11416786187
2347167796,2016-04-17 21:41:00,2016-04-18 06:57:00,09:16:00,11425486430
2347167796,2016-04-18 22:09:30,2016-04-19 06:42:30,08:33:00,11438439209
2347167796,2016-04-20 22:14:00,2016-04-21 06:17:00,08:03:00,11449590252
2347167796,2016-04-21 23:16:30,2016-04-22 06:56:30,07:40:00,11460699660
2347167796,2016-04-23 00:20:30,2016-04-23 06:45:30,06:25:00,11468101354
2347167796,2016-04-23 23:24:30,2016-04-24 07:02:30,07:38:00,11473106301
2347167796,2016-04-24 22:47:00,2016-04-25 06:37:00,07:50:00,11485704111
2347167796,2016-04-25 22:34:30,2016-04-26 06:43:30,08:09:00,11496194770
2347167796,2016-04-26 22:44:30,2016-04-27 07:02:30,08:18:00,11496194771
2347167796,2016-04-27 22:56:00,2016-04-28 06:25:00,07:29:00,11508327337
2347167796,2016-04-28 22:59:00,2016-04-29 06:51:00,07:52:00,11511973625
3977333714,2016-04-12 00:35:00,2016-04-12 08:23:00,07:48:00,11376097379
3977333714,2016-04-13 00:45:00,2016-04-13 07:19:00,06:34:00,11383276204
3977333714,2016-04-13 20:21:30,2016-04-13 21:21:30,01:00:00,11389080820
3977333714,2016-04-14 01:35:00,2016-04-14 08:11:00,06:36:00,11393928506
3977333714,2016-04-15 02:05:00,2016-04-15 11:20:00,09:15:00,11402582711
3977333714,2016-04-16 00:10:30,2016-04-16 08:39:30,08:29:00,11411726685
3977333714,2016-04-17 00:21:00,2016-04-17 09:46:00,09:25:00,11419539457
3977333714,2016-04-18 01:04:00,2016-04-18 08:30:00,07:26:00,11429723762
3977333714,2016-04-18 15:20:00,2016-04-18 16:34:00,01:14:00,11429723763
3977333714,2016-04-19 01:58:30,2016-04-19 08:32:30,06:34:00,11434580717
3977333714,2016-04-20 04:52:00,2016-04-20 08:56:00,04:04:00,11443226218
3977333714,2016-04-20 12:15:30,2016-04-20 13:14:30,00:59:00,11446881699
3977333714,2016-04-20 23:34:00,2016-04-21 08:05:00,08:31:00,11469011466
3977333714,2016-04-22 01:43:30,2016-04-22 09:38:30,07:55:00,11469011467
3977333714,2016-04-23 01:24:00,2016-04-23 07:35:00,06:11:00,11469011468
3977333714,2016-04-24 00:28:00,2016-04-24 09:13:00,08:45:00,11472659114
3977333714,2016-04-25 01:15:00,2016-04-25 09:01:00,07:46:00,11485514676
3977333714,2016-04-26 03:06:00,2016-04-26 09:16:00,06:10:00,11498178822
3977333714,2016-04-27 00:39:00,2016-04-27 09:38:00,08:59:00,11498330023
3977333714,2016-04-28 02:41:00,2016-04-28 09:43:00,07:02:00,11514103969
3977333714,2016-04-29 00:27:00,2016-04-29 08:24:00,07:57:00,11514103970
3977333714,2016-04-30 00:20:00,2016-04-30 06:41:00,06:21:00,11519611316
3977333714,2016-04-30 22:38:00,2016-05-01 09:03:00,10:25:00,11527687449
3977333714,2016-05-02 00:52:00,2016-05-02 07:15:00,06:23:00,11534635322
3977333714,2016-05-03 00:52:30,2016-05-03 09:11:30,08:19:00,11547934264
3977333714,2016-05-04 02:36:30,2016-05-04 08:11:30,05:35:00,11552949524
3977333714,2016-05-05 00:51:00,2016-05-05 08:50:00,07:59:00,11576380691
3977333714,2016-05-06 00:39:30,2016-05-06 09:10:30,08:31:00,11576380692
3977333714,2016-05-07 01:07:00,2016-05-07 08:29:00,07:22:00,11576380694
3977333714,2016-05-08 02:10:00,2016-05-08 08:44:00,06:34:00,11583910495
3977333714,2016-05-08 14:03:30,2016-05-08 15:03:30,01:00:00,11583910496
3977333714,2016-05-10 00:46:00,2016-05-10 08:17:00,07:31:00,11597457268
4020332650,2016-04-11 21:17:00,2016-04-12 06:17:00,09:00:00,11375838887
4020332650,2016-04-16 01:31:00,2016-04-16 02:47:00,01:16:00,11409992504
4020332650,2016-05-02 23:12:00,2016-05-03 04:43:00,05:31:00,11543765897
4020332650,2016-05-03 23:28:30,2016-05-04 08:23:30,08:55:00,11552754875
4020332650,2016-05-05 00:36:00,2016-05-05 04:43:00,04:07:00,11557855778
4020332650,2016-05-06 00:27:30,2016-05-06 07:14:30,06:47:00,11592141407
4020332650,2016-05-08 00:37:00,2016-05-08 07:18:00,06:41:00,11592141408
4020332650,2016-05-09 23:26:00,2016-05-10 07:39:00,08:13:00,11595616677
4319703577,2016-04-13 22:33:00,2016-04-14 07:49:00,09:16:00,11439308634
4319703577,2016-04-14 23:28:30,2016-04-15 07:38:30,08:10:00,11439308635
4319703577,2016-04-16 00:10:30,2016-04-16 08:51:30,08:41:00,11439308636
4319703577,2016-04-17 22:46:00,2016-04-18 07:56:00,09:10:00,11439308637
4319703577,2016-04-18 22:49:00,2016-04-19 03:27:00,04:38:00,11439308639
4319703577,2016-04-19 03:37:30,2016-04-19 07:15:30,03:38:00,11439308640
4319703577,2016-04-19 22:22:00,2016-04-20 07:24:00,09:02:00,11447734147
4319703577,2016-04-21 16:33:00,2016-04-21 17:37:00,01:04:00,11501142212
4319703577,2016-04-21 22:44:30,2016-04-22 07:53:30,09:09:00,11501142214
4319703577,2016-04-22 22:59:00,2016-04-23 11:00:00,12:01:00,11501142216
4319703577,2016-04-24 00:09:00,2016-04-24 08:29:00,08:20:00,11501142219
4319703577,2016-04-24 23:10:00,2016-04-25 07:35:00,08:25:00,11501142221
4319703577,2016-04-25 23:18:00,2016-04-26 07:53:00,08:35:00,11501142223
4319703577,2016-04-27 02:29:00,2016-04-27 07:35:00,05:06:00,11501142225
4319703577,2016-04-27 22:20:30,2016-04-28 07:01:30,08:41:00,11512958234
4319703577,2016-04-28 22:34:30,2016-04-29 07:39:30,09:05:00,11512958235
4319703577,2016-04-29 23:18:00,2016-04-30 07:53:00,08:35:00,11523726410
4319703577,2016-04-30 23:29:00,2016-05-01 07:48:00,08:19:00,11550579238
4319703577,2016-05-01 22:52:30,2016-05-02 07:17:30,08:25:00,11550579239
4319703577,2016-05-02 22:58:30,2016-05-03 07:29:30,08:31:00,11550579240
4319703577,2016-05-05 22:26:30,2016-05-06 06:36:30,08:10:00,11575271293
4319703577,2016-05-06 23:40:00,2016-05-07 08:29:00,08:49:00,11575271294
4319703577,2016-05-07 23:26:30,2016-05-08 10:03:30,10:37:00,11611314890
4319703577,2016-05-08 22:41:30,2016-05-09 08:05:30,09:24:00,11611314891
4319703577,2016-05-09 22:47:30,2016-05-10 07:23:30,08:36:00,11611314892
4319703577,2016-05-10 22:23:00,2016-05-11 07:40:00,09:17:00,11611314893
4319703577,2016-05-11 22:47:30,2016-05-12 04:07:30,05:20:00,11612541628
4388161847,2016-04-14 20:09:00,2016-04-15 04:54:00,08:45:00,11438827487
4388161847,2016-04-15 23:51:30,2016-04-16 06:18:30,06:27:00,11438827488
4388161847,2016-04-16 15:36:00,2016-04-16 16:35:00,00:59:00,11438827489
4388161847,2016-04-16 21:56:30,2016-04-17 06:20:30,08:24:00,11438827490
4388161847,2016-04-17 13:24:30,2016-04-17 15:39:30,02:15:00,11438827491
4388161847,2016-04-18 20:59:30,2016-04-18 22:42:30,01:43:00,11438827492
4388161847,2016-04-18 23:15:00,2016-04-19 04:52:00,05:37:00,11438827493
4388161847,2016-04-19 21:22:00,2016-04-20 04:52:00,07:30:00,11441459537
4388161847,2016-04-20 21:18:00,2016-04-21 04:55:00,07:37:00,11450335126
4388161847,2016-04-22 15:54:30,2016-04-22 17:18:30,01:24:00,11462400108
4388161847,2016-04-22 22:32:00,2016-04-23 06:52:00,08:20:00,11465910790
4388161847,2016-04-24 00:18:00,2016-04-24 06:12:00,05:54:00,11476527082
4388161847,2016-04-24 08:36:30,2016-04-24 10:37:30,02:01:00,11476527083
4388161847,2016-04-24 16:02:30,2016-04-24 17:59:30,01:57:00,11476527084
4388161847,2016-04-25 23:17:00,2016-04-26 05:02:00,05:45:00,11488358688
4388161847,2016-04-26 20:37:30,2016-04-27 04:56:30,08:19:00,11494606419
4388161847,2016-04-27 21:22:00,2016-04-28 04:59:00,07:37:00,11502756809
4388161847,2016-04-30 00:16:30,2016-04-30 05:54:30,05:38:00,11518651229
4388161847,2016-04-30 14:15:30,2016-04-30 15:45:30,01:30:00,11524120151
4388161847,2016-04-30 22:04:00,2016-05-01 08:00:00,09:56:00,11528636846
4388161847,2016-05-01 22:08:00,2016-05-02 00:16:00,02:08:00,11565366899
4388161847,2016-05-02 01:38:00,2016-05-02 05:44:00,04:06:00,11565366900
4388161847,2016-05-03 22:06:00,2016-05-04 04:59:00,06:53:00,11565366901
4388161847,2016-05-04 20:39:00,2016-05-05 04:53:00,08:14:00,11565366902
4388161847,2016-05-07 00:03:00,2016-05-07 08:18:00,08:15:00,11572868794
4388161847,2016-05-08 01:01:00,2016-05-08 08:06:00,07:05:00,11580213577
4388161847,2016-05-08 10:46:00,2016-05-08 12:40:00,01:54:00,11582178123
4388161847,2016-05-09 20:13:00,2016-05-09 21:17:00,01:04:00,11594333381
4388161847,2016-05-09 22:48:00,2016-05-10 05:02:00,06:14:00,11595075442
4388161847,2016-05-10 20:45:30,2016-05-11 04:58:30,08:13:00,11603580199
4445114986,2016-04-12 01:44:00,2016-04-12 07:15:00,05:31:00,11374744422
4445114986,2016-04-12 09:10:00,2016-04-12 11:14:00,02:04:00,11375953477
4445114986,2016-04-13 01:47:00,2016-04-13 07:11:00,05:24:00,11383698423
4445114986,2016-04-13 09:32:30,2016-04-13 10:52:30,01:20:00,11385332302
4445114986,2016-04-14 03:05:00,2016-04-14 11:16:00,08:11:00,11394064504
4445114986,2016-04-15 00:35:00,2016-04-15 01:44:00,01:09:00,11398452309
4445114986,2016-04-15 02:06:00,2016-04-15 07:14:00,05:08:00,11402134657
4445114986,2016-04-16 01:36:30,2016-04-16 09:54:30,08:18:00,11410367670
4445114986,2016-04-17 02:24:00,2016-04-17 04:10:00,01:46:00,11418467379
4445114986,2016-04-19 01:43:00,2016-04-19 06:25:00,04:42:00,11433617055
4445114986,2016-04-19 08:53:00,2016-04-19 11:13:00,02:20:00,11436130885
4445114986,2016-04-20 02:57:30,2016-04-20 10:38:30,07:41:00,11477307087
4445114986,2016-04-21 03:11:30,2016-04-21 10:59:30,07:48:00,11477307088
4445114986,2016-04-22 03:17:30,2016-04-22 10:13:30,06:56:00,11477307089
4445114986,2016-04-25 01:52:00,2016-04-25 07:36:00,05:44:00,11479862706
4445114986,2016-04-26 02:17:30,2016-04-26 07:13:30,04:56:00,11490421616
4445114986,2016-04-26 08:39:00,2016-04-26 10:12:00,01:33:00,11491484570
4445114986,2016-04-27 03:48:00,2016-04-27 10:01:00,06:13:00,11498820000
4445114986,2016-04-28 04:05:00,2016-04-28 11:26:00,07:21:00,11506979487
4445114986,2016-04-29 02:55:30,2016-04-29 04:42:30,01:47:00,11513834376
4445114986,2016-04-30 02:11:00,2016-04-30 08:03:00,05:52:00,11521467406
4445114986,2016-05-01 02:18:30,2016-05-01 07:24:30,05:06:00,11527350194
4445114986,2016-05-01 08:28:00,2016-05-01 10:59:00,02:31:00,11529296216
4445114986,2016-05-02 02:12:00,2016-05-02 11:13:00,09:01:00,11533384148
4445114986,2016-05-03 01:39:00,2016-05-03 07:03:00,05:24:00,11544307514
4445114986,2016-05-03 09:07:00,2016-05-03 11:11:00,02:04:00,11545629569
4445114986,2016-05-04 03:19:00,2016-05-04 05:54:00,02:35:00,11550884317
4445114986,2016-05-04 08:02:00,2016-05-04 11:28:00,03:26:00,11552807174
4445114986,2016-05-05 01:24:00,2016-05-05 07:08:00,05:44:00,11558506197
4445114986,2016-05-05 08:37:30,2016-05-05 11:24:30,02:47:00,11560045925
4445114986,2016-05-06 02:18:00,2016-05-06 07:08:00,04:50:00,11567082662
4445114986,2016-05-06 09:10:30,2016-05-06 11:00:30,01:50:00,11567979417
4445114986,2016-05-07 02:52:30,2016-05-07 07:16:30,04:24:00,11572172742
4445114986,2016-05-07 14:17:00,2016-05-07 17:07:00,02:50:00,11575932652
4445114986,2016-05-08 02:34:00,2016-05-08 09:04:00,06:30:00,11580968626
4445114986,2016-05-09 00:51:00,2016-05-09 09:43:00,08:52:00,11589147442
4445114986,2016-05-10 02:57:00,2016-05-10 10:02:00,07:05:00,11598021567
4445114986,2016-05-11 01:23:00,2016-05-11 10:12:00,08:49:00,11604805541
4445114986,2016-05-12 01:36:00,2016-05-12 09:56:00,08:20:00,11616251768
4558609924,2016-04-21 00:06:30,2016-04-21 02:22:30,02:16:00,11450944156
4558609924,2016-04-25 22:41:00,2016-04-26 00:41:00,02:00:00,11490035288
4558609924,2016-04-28 22:44:00,2016-04-29 01:42:00,02:58:00,11513595087
4558609924,2016-05-01 20:32:00,2016-05-01 22:40:00,02:08:00,11539521793
4558609924,2016-05-07 23:08:30,2016-05-08 01:21:30,02:13:00,11580819425
4702921684,2016-04-11 23:09:30,2016-04-12 06:27:30,07:18:00,11379793908
4702921684,2016-04-12 22:50:00,2016-04-13 02:21:00,03:31:00,11384442649
4702921684,2016-04-13 02:32:00,2016-04-13 06:09:00,03:37:00,11384442650
4702921684,2016-04-13 23:15:30,2016-04-14 06:09:30,06:54:00,11392839696
4702921684,2016-04-14 23:34:30,2016-04-15 03:50:30,04:16:00,11405470314
4702921684,2016-04-16 00:07:30,2016-04-16 04:38:30,04:31:00,11408721562
4702921684,2016-04-16 04:59:00,2016-04-16 07:12:00,02:13:00,11410487775
4702921684,2016-04-16 22:04:30,2016-04-17 08:15:30,10:11:00,11418702820
4702921684,2016-04-17 21:53:00,2016-04-18 03:04:00,05:11:00,11426605512
4702921684,2016-04-18 21:58:00,2016-04-19 06:04:00,08:06:00,11435468783
4702921684,2016-04-19 21:59:30,2016-04-20 05:46:30,07:47:00,11443572207
4702921684,2016-04-20 22:36:00,2016-04-21 05:49:00,07:13:00,11451457511
4702921684,2016-04-22 23:33:30,2016-04-23 07:27:30,07:54:00,11466575652
4702921684,2016-04-23 23:21:00,2016-04-24 07:46:00,08:25:00,11473673513
4702921684,2016-04-24 23:20:30,2016-04-25 05:39:30,06:19:00,11486893536
4702921684,2016-04-25 22:41:00,2016-04-26 05:49:00,07:08:00,11494006047
4702921684,2016-04-26 22:20:00,2016-04-27 05:48:00,07:28:00,11494907989
4702921684,2016-04-27 22:17:00,2016-04-28 05:57:00,07:40:00,11517465389
4702921684,2016-04-28 22:31:00,2016-04-29 05:57:00,07:26:00,11517465390
4702921684,2016-04-29 22:28:00,2016-04-30 06:48:00,08:20:00,11521472854
4702921684,2016-05-02 22:51:00,2016-05-03 05:03:00,06:12:00,11543748793
4702921684,2016-05-03 22:26:30,2016-05-04 05:39:30,07:13:00,11554093366
4702921684,2016-05-04 22:48:00,2016-05-05 05:55:00,07:07:00,11562534134
4702921684,2016-05-05 22:35:00,2016-05-06 06:03:00,07:28:00,11566566371
4702921684,2016-05-06 21:10:00,2016-05-07 06:12:00,09:02:00,11573168523
4702921684,2016-05-08 22:25:30,2016-05-09 06:02:30,07:37:00,11588643054
4702921684,2016-05-09 22:54:00,2016-05-10 06:04:00,07:10:00,11598134524
4702921684,2016-05-10 22:46:00,2016-05-11 04:51:00,06:05:00,11606986410
4702921684,2016-05-11 22:42:00,2016-05-12 06:03:00,07:21:00,11615068469
5553957443,2016-04-11 22:20:00,2016-04-12 06:03:00,07:43:00,11372227280
5553957443,2016-04-13 00:19:30,2016-04-13 07:22:30,07:03:00,11393617328
5553957443,2016-04-13 12:33:30,2016-04-13 13:36:30,01:03:00,11393617329
5553957443,2016-04-13 22:41:30,2016-04-14 05:38:30,06:57:00,11393617330
5553957443,2016-04-14 23:11:30,2016-04-15 05:59:30,06:48:00,11402087310
5553957443,2016-04-15 23:05:00,2016-04-16 09:19:00,10:14:00,11427859713
5553957443,2016-04-16 11:17:00,2016-04-16 12:27:00,01:10:00,11427859714
5553957443,2016-04-17 02:19:30,2016-04-17 09:00:30,06:41:00,11427859715
5553957443,2016-04-17 23:11:30,2016-04-18 06:40:30,07:29:00,11427859716
5553957443,2016-04-18 13:25:00,2016-04-18 14:55:00,01:30:00,11436643042
5553957443,2016-04-18 22:00:00,2016-04-19 04:49:00,06:49:00,11436643044
5553957443,2016-04-19 23:12:00,2016-04-20 10:29:00,11:17:00,11454606896
5553957443,2016-04-20 22:56:30,2016-04-21 06:06:30,07:10:00,11454606897
5553957443,2016-04-21 23:55:30,2016-04-22 05:47:30,05:52:00,11458247463
5553957443,2016-04-23 00:39:30,2016-04-23 10:51:30,10:12:00,11481403120
5553957443,2016-04-23 13:23:30,2016-04-23 15:14:30,01:51:00,11481403121
5553957443,2016-04-24 00:45:30,2016-04-24 10:12:30,09:27:00,11481403122
5553957443,2016-04-24 14:56:30,2016-04-24 16:07:30,01:11:00,11481403123
5553957443,2016-04-24 22:06:30,2016-04-25 05:53:30,07:47:00,11481403124
5553957443,2016-04-25 22:29:00,2016-04-26 06:01:00,07:32:00,11489047768
5553957443,2016-04-26 23:28:30,2016-04-27 05:58:30,06:30:00,11496635316
5553957443,2016-04-27 22:23:30,2016-04-28 05:59:30,07:36:00,11506295004
5553957443,2016-04-28 21:55:30,2016-04-29 06:09:30,08:14:00,11512318711
5553957443,2016-04-29 23:31:00,2016-04-30 11:34:00,12:03:00,11534854776
5553957443,2016-04-30 15:40:30,2016-04-30 17:38:30,01:58:00,11534854777
5553957443,2016-04-30 23:24:00,2016-05-01 09:36:00,10:12:00,11534854778
5553957443,2016-05-01 16:11:00,2016-05-01 17:23:00,01:12:00,11534854779
5553957443,2016-05-01 22:03:00,2016-05-02 05:53:00,07:50:00,11534854780
5553957443,2016-05-02 22:17:30,2016-05-03 05:25:30,07:08:00,11562080784
5553957443,2016-05-04 00:30:30,2016-05-04 08:19:30,07:49:00,11562080785
5553957443,2016-05-04 22:25:00,2016-05-05 06:08:00,07:43:00,11562080786
5553957443,2016-05-05 22:55:30,2016-05-06 06:08:30,07:13:00,11568062398
5553957443,2016-05-06 23:09:00,2016-05-07 06:58:00,07:49:00,11586139608
5553957443,2016-05-07 23:37:00,2016-05-08 09:44:00,10:07:00,11586139609
5553957443,2016-05-08 21:51:30,2016-05-09 06:04:30,08:13:00,11586139610
5553957443,2016-05-09 22:44:00,2016-05-10 06:06:00,07:22:00,11610084415
5553957443,2016-05-11 00:20:30,2016-05-11 08:25:30,08:05:00,11610084416
5553957443,2016-05-11 21:49:30,2016-05-12 05:43:30,07:54:00,11613774989
5577150313,2016-04-11 22:41:00,2016-04-12 05:58:00,07:17:00,11376928526
5577150313,2016-04-12 22:09:00,2016-04-13 05:46:00,07:37:00,11386029591
5577150313,2016-04-13 21:33:00,2016-04-14 05:49:00,08:16:00,11403402175
5577150313,2016-04-14 22:16:30,2016-04-15 05:08:30,06:52:00,11403402176
5577150313,2016-04-15 22:53:00,2016-04-16 06:17:00,07:24:00,11454678553
5577150313,2016-04-16 20:48:00,2016-04-17 06:30:00,09:42:00,11454678554
5577150313,2016-04-17 21:52:00,2016-04-18 07:04:00,09:12:00,11454678555
5577150313,2016-04-18 22:04:00,2016-04-19 05:48:00,07:44:00,11454678556
5577150313,2016-04-19 22:04:00,2016-04-20 06:03:00,07:59:00,11454678557
5577150313,2016-04-20 22:33:30,2016-04-21 05:49:30,07:16:00,11454678558
5577150313,2016-04-21 23:00:30,2016-04-22 05:05:30,06:05:00,11460146661
5577150313,2016-04-22 23:41:30,2016-04-23 06:22:30,06:41:00,11501330825
5577150313,2016-04-23 21:21:30,2016-04-24 07:35:30,10:14:00,11501330826
5577150313,2016-04-24 21:38:30,2016-04-25 05:18:30,07:40:00,11501330827
5577150313,2016-04-25 22:55:30,2016-04-26 05:11:30,06:16:00,11501330828
5577150313,2016-04-26 22:02:00,2016-04-27 05:33:00,07:31:00,11501330829
5577150313,2016-04-27 22:56:00,2016-04-28 05:07:00,06:11:00,11506820877
5577150313,2016-04-28 21:31:30,2016-04-29 05:35:30,08:04:00,11516051366
5577150313,2016-04-29 22:53:00,2016-04-30 06:05:00,07:12:00,11538556119
5577150313,2016-04-30 23:22:00,2016-05-01 05:59:00,06:37:00,11538556120
5577150313,2016-05-01 21:43:00,2016-05-02 05:10:00,07:27:00,11538556121
5577150313,2016-05-02 21:29:30,2016-05-02 23:13:30,01:44:00,11560009515
5577150313,2016-05-03 12:25:30,2016-05-03 21:27:30,09:02:00,11560009516
5577150313,2016-05-04 10:30:00,2016-05-04 21:03:00,10:33:00,11560009517
5577150313,2016-05-05 13:02:00,2016-05-05 14:19:00,01:17:00,11568340140
5577150313,2016-05-09 20:14:00,2016-05-10 05:35:00,09:21:00,11600721447
5577150313,2016-05-10 21:50:00,2016-05-11 05:45:00,07:55:00,11607787833
6117666160,2016-04-16 00:46:00,2016-04-16 07:23:00,06:37:00,11413551138
6117666160,2016-04-17 03:22:00,2016-04-17 07:40:00,04:18:00,11416558996
6117666160,2016-04-17 15:33:00,2016-04-17 17:03:00,01:30:00,11421968301
6117666160,2016-04-17 22:44:00,2016-04-18 00:29:00,01:45:00,11422749670
6117666160,2016-04-18 00:52:00,2016-04-18 07:35:00,06:43:00,11430191272
6117666160,2016-04-18 23:54:30,2016-04-19 08:05:30,08:11:00,11445412645
6117666160,2016-04-19 23:12:30,2016-04-20 07:33:30,08:21:00,11445412646
6117666160,2016-04-20 23:47:00,2016-04-21 08:56:00,09:09:00,11452486347
6117666160,2016-04-22 00:26:00,2016-04-22 09:31:00,09:05:00,11458712407
6117666160,2016-04-22 22:41:30,2016-04-23 07:39:30,08:58:00,11463701257
6117666160,2016-04-24 02:04:00,2016-04-24 08:10:00,06:06:00,11493525940
